,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__booster,param_classifier__eta,param_classifier__gamma,param_classifier__max_depth,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
143,11.621315979957581,0.7316170945353757,0.023583006858825684,0.004580184076315209,gbtree,0.1,0.0005,5,125,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.1, 'classifier__gamma': 0.0005, 'classifier__max_depth': 5, 'classifier__n_estimators': 125}",0.9380548663705721,0.9537073308887345,0.952831044166404,0.8795123540677705,0.9621563518355015,0.9357347195843025,0.843747860261678,0.8789854058551089,0.8330476386002034,0.9642202252017616,0.9141997796832037,0.04783338828702326,109
144,13.144309568405152,0.4086498392892704,0.02387709617614746,0.002368706720395045,gbtree,0.1,0.0005,5,150,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.1, 'classifier__gamma': 0.0005, 'classifier__max_depth': 5, 'classifier__n_estimators': 150}",0.9410328208620007,0.949395797216825,0.9591606003394727,0.8836325858869997,0.9629023908161862,0.9332659339240953,0.846775677564086,0.8832458349233226,0.8292944440241161,0.9630930237609102,0.9151799109318015,0.047690751785272344,93
145,5.494168138504028,0.0840612519682766,0.018096780776977538,0.0013771246847037307,gbtree,0.1,0.0005,6,50,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.1, 'classifier__gamma': 0.0005, 'classifier__max_depth': 6, 'classifier__n_estimators': 50}",0.9342842412541936,0.946590877473536,0.9367711292059118,0.8867660183054713,0.9743620983593015,0.9252917024521257,0.8804012837613798,0.8919996486352796,0.830172507805174,0.989898813167112,0.9196538320419485,0.04537160411306567,29
146,7.973354077339172,0.20040523820135903,0.023065352439880372,0.005580928594126834,gbtree,0.1,0.0005,6,75,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.1, 'classifier__gamma': 0.0005, 'classifier__max_depth': 6, 'classifier__n_estimators': 75}",0.9222314450563789,0.9479104727775493,0.9605066446114394,0.8946905038546669,0.9706131155403745,0.9237591678058449,0.8706553832721693,0.8930680165362879,0.8249818473967722,0.991208081982051,0.9199624678833536,0.04785436302805734,25
147,8.257622241973877,1.6896740575930735,0.018077778816223144,0.003122693162669829,gbtree,0.1,0.0005,6,100,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.1, 'classifier__gamma': 0.0005, 'classifier__max_depth': 6, 'classifier__n_estimators': 100}",0.9171289926830256,0.9462178909185077,0.9646137064016411,0.9041539557361535,0.9709820922183987,0.9237591678058449,0.8570312039671393,0.8927048059663237,0.8233482264335668,0.9681702717698596,0.9168110313900459,0.04671268304606456,62
148,11.983061599731446,1.8147035858371485,0.02763803005218506,0.008402058591058942,gbtree,0.1,0.0005,6,125,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.1, 'classifier__gamma': 0.0005, 'classifier__max_depth': 6, 'classifier__n_estimators': 125}",0.9218513624955788,0.9469656783333706,0.9709844039162225,0.8911622121891393,0.9713539477648981,0.9249020976553265,0.8592464127484722,0.9049903785375149,0.8268809668337838,0.9713567880917937,0.9189694248566098,0.04694379786732055,36
149,15.28198869228363,0.40242883202383356,0.027401065826416014,0.0023095024100921136,gbtree,0.1,0.0005,6,150,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.1, 'classifier__gamma': 0.0005, 'classifier__max_depth': 6, 'classifier__n_estimators': 150}",0.930072395604622,0.9467809652666697,0.9713574544714912,0.888882391539958,0.9732268503502264,0.9228062639988899,0.8635391312730561,0.9047859872680583,0.8162478517446159,0.9698557246120497,0.9187555016129636,0.04890751406316463,41
150,6.4219766616821286,0.12600763960209654,0.02040865421295166,0.0024696661690847867,gbtree,0.1,0.0005,7,50,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.1, 'classifier__gamma': 0.0005, 'classifier__max_depth': 7, 'classifier__n_estimators': 50}",0.952637954551013,0.9544860597466078,0.9378723233554558,0.900350724239827,0.9672385576286452,0.8974793687789749,0.8758854266402953,0.9233758716660523,0.8445099007992701,0.9722992461514492,0.9226135433557591,0.04002730413156267,5
151,9.635155987739562,0.33467336890635757,0.022009873390197755,0.0010923106517047795,gbtree,0.1,0.0005,7,75,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.1, 'classifier__gamma': 0.0005, 'classifier__max_depth': 7, 'classifier__n_estimators': 75}",0.9507523895792621,0.954863260621435,0.9433367161776108,0.893210047647403,0.9666712760380125,0.8788170391178776,0.8655710141583384,0.8942165956717106,0.839394490584762,0.9906463893440353,0.9177479218940447,0.04728894681109957,51
152,12.680793309211731,0.4367629393348074,0.028129887580871583,0.006708203655456622,gbtree,0.1,0.0005,7,100,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.1, 'classifier__gamma': 0.0005, 'classifier__max_depth': 7, 'classifier__n_estimators': 100}",0.948490948932651,0.9563577858229371,0.9602770511828791,0.8939903483013181,0.9664786765428833,0.9180352525015142,0.8698940842981616,0.9001665562309046,0.8386086826196374,0.9818491081450821,0.923414849457797,0.0445350516285046,2
